Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,4,0,0,1421542129,9781421542126,VIZ Media,The next generation of Yu-Gi-Oh battle it out at the Duel Academy.,9.99,"YU-GI-OH! GX, VOL. 9",Naoyuki Kageyama,by Naoyuki Kageyama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542126.jpg,http://www.amazon.com/Yu-Gi-Oh-GX-Vol-Naoyuki-Kageyama/dp/1421542129?tag=thenewyorktim-20,,,,,,14215421299781421542126
2,0,4,0,0,1421542978,9781421542973,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife. In this volume: old alliances are tested.,9.99,"BLEACH, VOL. 44",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542973.jpg,http://www.amazon.com/Bleach-Vol-44-Tite-Kubo/dp/1421542978?tag=thenewyorktim-20,,,,,,14215429789781421542973
3,0,2,0,0,0316217158,9780316217156,Yen Press,Are the magical dreams of Madoka Kaname suddenly becoming a reality?,11.99,"PUELLA MAGI MADOKA MAGICA, VOL. 2",Magica Quartet Staff,by Magica Quartet Staff,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316217156.jpg,http://www.amazon.com/Puella-Magi-Madoka-Magica-Vol/dp/0316217158?tag=thenewyorktim-20,,,,,,03162171589780316217156
4,0,6,0,0,1612620027,9781612620022,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",10.99,"SAILOR MOON, VOL. 6",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620022.jpg,http://www.amazon.com/Sailor-Moon-6-Naoko-Takeuchi/dp/1612620027?tag=thenewyorktim-20,,,,,,16126200279781612620022
5,0,3,0,0,0316209325,9780316209328,Yen Press,"Journey to Ikebukuro, a Japanese city with lots of unusual activity, including the Black Biker, who is rumored to be headless.",11.99,"DURARARA!!, VOL. 3",Ryohgo Narita,by Ryohgo Narita,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316209328.jpg,http://www.amazon.com/Durarara-Vol-3-Ryohgo-Narita/dp/0316209325?tag=thenewyorktim-20,,,,,,03162093259780316209328
6,0,2,0,0,0316071145,9780316071147,Yen Press,"Maka, an arms expert, wants to turn the Soul Eater, her living scythe, into the ultimate weapon for Death.",11.99,"SOUL EATER, VOL. 10",Atsushi Ohkubo,by Atsushi Ohkubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316071147.jpg,http://www.amazon.com/Soul-Eater-Vol-Atsushi-Ohkubo/dp/0316071145?tag=thenewyorktim-20,,,,,,03160711459780316071147
7,0,2,0,0,0316216151,9780316216159,Yen Press,"Yuki Sakuragi has the power to read the thoughts of anyone he touches. The power can be a burden and now he has met Zess, a beautiful stranger that is somehow familiar. What is afoot?",18.99,"THE BETRAYAL KNOWS MY NAME, VOL. 4",Hotaru Odagiri,by Hotaru Odagiri,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316216159.jpg,http://www.amazon.com/The-Betrayal-Knows-Name-Vol/dp/0316216151?tag=thenewyorktim-20,,,,,,03162161519780316216159
8,0,4,0,0,1421542986,9781421542980,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife. In this volume: Aizen battles against the greatest captains of the Soul Society.,9.99,"BLEACH, VOL. 45",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542980.jpg,http://www.amazon.com/Bleach-Vol-45-Tite-Kubo/dp/1421542986?tag=thenewyorktim-20,,,,,,14215429869781421542980
9,0,6,0,0,1421543060,9781421543062,VIZ Media,Will an ally of Naruto sacrifice his own life to prevent Naruto from risking his own?,9.99,"NARUTO, VOL. 57",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421543062.jpg,http://www.amazon.com/Naruto-Vol-57-Masashi-Kishimoto/dp/1421543060?tag=thenewyorktim-20,,,,,,14215430609781421543062
10,0,3,0,0,0316212695,9780316212694,Yen Press,"The story of ""Alice’s Adventures in Wonderland"" is retold, manga-style.",18.99,"ALICE IN THE COUNTRY OF HEARTS, VOL. 1",Quinrose and Soumei Hoshino,by Quinrose and Soumei Hoshino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316212694.jpg,http://www.amazon.com/Alice-Country-Hearts-Vol-1/dp/0316212695?tag=thenewyorktim-20,,,,,,03162126959780316212694
