List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2012-05-12,2012-05-27,1,0,1,0,0,1421542072,9781421542072,VIZ Media,"Naruto and his allies face off against a horde of ninja soldiers, some of whom are back from the dead and former friends.",9.99,"NARUTO, VOL. 56",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542072.jpg,http://www.amazon.com/Naruto-Vol-56-Asuma-Reunited/dp/1421542072?tag=thenewyorktim-20,,,,,
Manga,2012-05-12,2012-05-27,2,0,1,0,0,1612620019,9781612620015,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",10.99,"SAILOR MOON, VOL. 5",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620015.jpg,http://www.amazon.com/Sailor-Moon-5-Naoko-Takeuchi/dp/1612620019?tag=thenewyorktim-20,,,,,
Manga,2012-05-12,2012-05-27,3,0,2,0,0,1421541963,9781421541969,VIZ Media,"Monkey D. Luffy and his motley crew of would-be pirates search for a legendary treasure called “One Piece.” In this volume, the crew set sail for Fish-man Island at the bottom of the sea.",9.99,"ONE PIECE, VOL. 62",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541969.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/1421541963?tag=thenewyorktim-20,,,,,
Manga,2012-05-12,2012-05-27,4,0,3,0,0,1612621163,9781612621166,Kodansha Comics,"Negi, the boy wizard, learns he will be teaching English at an all-girls high school in Japan, but he must keep his powers a secret.",10.99,"NEGIMA! MAGISTER NEGI MAGI, VOL. 34",Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612621166.jpg,http://www.amazon.com/Negima-34-Magister-Negi-Magi/dp/1612621163?tag=thenewyorktim-20,,,,,
Manga,2012-05-12,2012-05-27,5,0,2,0,0,142154282X,9781421542829,VIZ Media,The Pokemon saga continues with the introduction of two new trainers: Black and White.,4.99,"POKEMON BLACK AND WHITE, VOL. 7",Hidenori Kusaka,by Hidenori Kusaka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542829.jpg,http://www.amazon.com/Pok?tag=thenewyorktim-20,,,,,
Manga,2012-05-12,2012-05-27,6,0,1,0,0,193593418X,9781935934189,Seven Seas Entertainment,"Welcome to Academy City, which teems with psychics. One of them is Mikoto Misaka, who investigates the dark side of things.",11.99,"A CERTAIN SCIENTIFIC RAILGUN, VOL. 4",Kazuma Kamachi,by Kazuma Kamachi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935934189.jpg,http://www.amazon.com/Certain-Scientific-Railgun-Vol/dp/193593418X?tag=thenewyorktim-20,,,,,
Manga,2012-05-12,2012-05-27,7,0,1,0,0,142153679X,9781421536798,VIZ Media,Ageha Yoshina is searching for a friend who has gone missing and he finds himself in a deadly game with the Psyren Secret Society.,9.99,"PSYREN, VOL. 4",Toshiaki Iwashiro,by Toshiaki Iwashiro,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421536798.jpg,http://www.amazon.com/Psyren-Vol-4-Melzezs-Door/dp/142153679X?tag=thenewyorktim-20,,,,,
Manga,2012-05-12,2012-05-27,8,0,1,0,0,1421538210,9781421538211,VIZ Media,"Whether rain, shine, sun or snow, the Letter Bee is ""entrusted to deliver the hearts of people separated from the ones they love.""",9.99,"TEGAMI BACHI, VOL. 9",Hiroyuki Asada,by Hiroyuki Asada,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421538211.jpg,http://www.amazon.com/Tegami-Bachi-Vol-Hiroyuki-Asada/dp/1421538210?tag=thenewyorktim-20,,,,,
Manga,2012-05-12,2012-05-27,9,0,1,0,0,1421541807,9781421541808,VIZ Media,"From the publisher: ""Shurei Hong, destitute but of noble birth, has always dreamed of working as a civil servant in the imperial court of Saiunkoku, but women are barred from holding office.""",9.99,"THE STORY OF SAIUNKOKU, VOL. 7",Sai Yukino,by Sai Yukino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541808.jpg,http://www.amazon.com/The-Story-Saiunkoku-Vol-7/dp/1421541807?tag=thenewyorktim-20,,,,,
Manga,2012-05-12,2012-05-27,10,0,2,0,0,1421538741,9781421538747,VIZ Media,"Mizuki is the the lead guitarist in an all-girl rock band. Akira is from an all-boy school and wants to join. In this volume, Akira's middle school tutor has returned and threatens to reveal a secret from his past.",9.99,"AI ORE: LOVE ME, VOL. 5",Mayu Shinjo,by Mayu Shinjo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421538747.jpg,http://www.amazon.com/Ai-Ore-Vol-Love-Me/dp/1421538741?tag=thenewyorktim-20,,,,,
