List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2011-07-16,2011-07-31,1,0,2,0,0,1421537745,9781421537740,VIZ Media,Misao Harada can see into a magical realm where she is the bride demon of prophecy. How will she survive the pursuit of demons who want the power in her blood?,9.99,"BLACK BIRD, VOL. 9",Kanoko Sakurakoji,by Kanoko Sakurakoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421537740.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakoji/dp/1421537745?tag=thenewyorktim-20,,,,,
Manga,2011-07-16,2011-07-31,2,0,2,0,0,1421536919,9781421536910,VIZ Media,"Tsukune Aono’s new school is filled with vampires and werewolves. And the girl he is interested seems to have eyes for him, but is it his blood she’s after?",9.99,"ROSARIO + VAMPIRE: SEASON II, VOL. 5",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421536910.jpg,http://www.amazon.com/Rosario-Vampire-Season-II-Vol/dp/1421536919?tag=thenewyorktim-20,,,,,
Manga,2011-07-16,2011-07-31,3,0,6,0,0,1421534983,9781421534985,VIZ Media,"Political intrigue abounds! What happened between Danzo, the leader of Konoha, and his brother, Itachi? And where does Naruto fit in?",9.99,"NARUTO, VOL. 51",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534985.jpg,http://www.amazon.com/Naruto-Vol-51-Sasuke-Danzo/dp/1421534983?tag=thenewyorktim-20,,,,,
Manga,2011-07-16,2011-07-31,4,0,2,0,0,1421539632,9781421539638,VIZ Media,"From the publisher: ""A high-speed Turbo Duel through the streets of Satellite brings Yusei Fudo and his friend Sect face-to-face with an urban legend incarnate!""",9.99,"YU-GI-OH! 5D'S, VOL. 1",Masahiro Hikokubo,by Masahiro Hikokubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421539638.jpg,http://www.amazon.com/Yu-Gi-Oh-5Ds-Vol-Masahiro-Hikokubo/dp/1421539632?tag=thenewyorktim-20,,,,,
Manga,2011-07-16,2011-07-31,5,0,6,0,0,1421539381,9781421539386,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",9.99,"VAMPIRE KNIGHT, VOL. 12",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421539386.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421539381?tag=thenewyorktim-20,,,,,
Manga,2011-07-16,2011-07-31,6,0,2,0,0,1421538334,9781421538334,VIZ Media,"Fame, romance and broken hearts. In this installment, Valentine’s Day!",9.99,"SKIP BEAT!, VOL. 24",Yoshiki Nakamura,by Yoshiki Nakamura,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421538334.jpg,http://www.amazon.com/Skip-Beat-Vol-Yoshiki-Nakamura/dp/1421538334?tag=thenewyorktim-20,,,,,
Manga,2011-07-16,2011-07-31,7,0,8,0,0,0316071099,9780316071093,Yen Press,"Maka, an arms expert, wants to turn the Soul Eater, her living scythe, into the ultimate weapon for Death.",11.99,THE MAGICIAN KING,Lev Grossman,by Lev Grossman,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780670022311.jpg,http://www.amazon.com/The-Magician-King-Novel-Magicians-ebook/dp/B004XFZ8X2?tag=thenewyorktim-20,,,,,
Manga,2011-07-16,2011-07-31,8,0,2,0,0,1421537397,9781421537399,VIZ Media,"After the death of her brother, Teru Kurebayashi has been receiving comforting messages from Daisy, who communicates through her brother’s cell phone. In this installment, Teru survives a near-fatal incident.",9.99,"DENGEKI DAISY, VOL. 5",Kyousuke Motomi,by Kyousuke Motomi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421537399.jpg,http://www.amazon.com/Dengeki-Daisy-Vol-Kyousuke-Motomi/dp/1421537397?tag=thenewyorktim-20,,,,,
Manga,2011-07-16,2011-07-31,9,0,1,0,0,1935429833,9781935429838,Kodansha Comics,Amu has three guardians who are helping her discover her true self. In this volume: the guardians disappear on the eve of graduation and Amu must find them.,10.99,"SHUGO CHARA!, VOL. 11",Peach-Pit,by Peach-Pit,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429838.jpg,http://www.amazon.com/Shugo-Chara-11-Peach-Pit/dp/1935429833?tag=thenewyorktim-20,,,,,
Manga,2011-07-16,2011-07-31,10,0,2,0,0,1934876550,9781934876558,Seven Seas Entertainment,"Princess Mina has set up a haven, off the coast of Japan, for her vampire people, but danger lurks in the form of Lord Ivanovic who wants Mina as his vampire bride.",10.99,"DANCE IN THE VAMPIRE BUND, VOL. 10",Nozomu Tamaki,by Nozomu Tamaki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781934876558.jpg,http://www.amazon.com/Dance-Vampire-Bund-Vol-10/dp/1934876550?tag=thenewyorktim-20,,,,,
