List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2014-12-13,2014-12-28,1,0,2,0,0,1421576821,9781421576824,VIZ Media,"As this series barrels toward its conclusion, Naruto and the Shinobi Alliance continue their battle against Obito.",0,"NARUTO, VOL. 68",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421576824.jpeg,http://www.amazon.com/Naruto-Vol-68-Masashi-Kishimoto/dp/1421576821?tag=thenewyorktim-20,,,,,,14215768219781421576824
Manga,2014-12-13,2014-12-28,2,0,79,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,,16126202489781612620244
Manga,2014-12-13,2014-12-28,3,0,42,0,0,0316080845,9780316080842,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,0,"BLACK BUTLER, VOL. 1",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316080842.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316080845?tag=thenewyorktim-20,,,,,,03160808459780316080842
Manga,2014-12-13,2014-12-28,4,0,1,0,0,1612629148,9781612629148,Kodansha Comics,"In this prequel story, Kuklo can no longer evade the Survey Corps. He must stand his ground and fight.",0,"ATTACK ON TITAN: BEFORE THE FALL, VOL. 3","Hajime Isayama, Ryo Suzukaze, Satoshi Shiki","by Hajime Isayama, Ryo Suzukaze, Satoshi Shiki",,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612629148.jpeg,http://www.amazon.com/Attack-Titan-Before-Fall-3/dp/1612629148?tag=thenewyorktim-20,,,,,,16126291489781612629148
Manga,2014-12-13,2014-12-28,5,0,2,0,0,1421572567,9781421572567,VIZ Media,"Soma Yukihira enrolls in a prestigious culinary academy, but can he succeed in a highly competitive school that has only a ten percent graduation rate?",0,"FOOD WARS!, VOL. 3",Yuto Tsukuda and Shun Saeki,by Yuto Tsukuda and Shun Saeki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421572567.jpeg,http://www.amazon.com/Food-Wars-Vol-Shokugeki-Soma/dp/1421572567?tag=thenewyorktim-20,,,,,,14215725679781421572567
Manga,2014-12-13,2014-12-28,6,0,5,0,0,1626920796,9781626920798,Seven Seas Entertainment,A pair of Internet-savvy siblings are transported into a fantasy video game. Can they become the saviors of humanity in this new world?,0,"NO GAME, NO LIFE, VOL. 1",Yuu Kamiya and Mashiro Hiiragi,by Yuu Kamiya and Mashiro Hiiragi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781626920798.jpeg,http://www.amazon.com/No-Game-Life-Vol/dp/1626920796?tag=thenewyorktim-20,,,,,,16269207969781626920798
Manga,2014-12-13,2014-12-28,7,0,1,0,0,1421576074,9781421576077,VIZ Media,"The students of class of 3–E have only one assignment: kill the teacher! Of course, when that teacher is also a supremely powerful being, it is easier said than done.",0,"ASSASSINATION CLASSROOM, VOL. 1",Yusei Matsui,by Yusei Matsui,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421576077.jpeg,http://www.amazon.com/Assassination-Classroom-Vol-Yusei-Matsui/dp/1421576074?tag=thenewyorktim-20,,,,,,14215760749781421576077
Manga,2014-12-13,2014-12-28,8,0,6,0,0,1612626807,9781612626802,Kodansha Comics,"Commander Erwin sets a plan into motion that will oust the royal government, but if the plan fails, he and the Survey Corps will be viewed as traitors.",0,"ATTACK ON TITAN, VOL. 14",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612626802.jpeg,http://www.amazon.com/Attack-Titan-14-Hajime-Isayama/dp/1612626807?tag=thenewyorktim-20,,,,,,16126268079781612626802
Manga,2014-12-13,2014-12-28,9,0,7,0,0,1612629431,9781612629438,Kodansha Comics,The origins of the Survey Corps leaders Levi and Erwin are told in this spinoff series.,0,"ATTACK ON TITAN: NO REGRETS, VOL. 2","Gun Snark, Hikaru Suruga and Hajime Isayama","by Gun Snark, Hikaru Suruga and Hajime Isayama",,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612629438.jpeg,http://www.amazon.com/Attack-Titan-No-Regrets-2/dp/1612629431?tag=thenewyorktim-20,,,,,,16126294319781612629438
Manga,2014-12-13,2014-12-28,10,0,2,0,0,142157246X,9781421572468,VIZ Media,"Toya is a teenage vampire who refuses to drink blood, even at the risk of his own health. In this volume, Toya has to get a job!",0,"MILLENNIUM SNOW, VOL. 4",Bisco Hatori,by Bisco Hatori,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421572468.jpeg,http://www.amazon.com/Millennium-Snow-Vol-Bisco-Hatori/dp/142157246X?tag=thenewyorktim-20,,,,,,142157246X9781421572468
