Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,1,0,0,1421561433,9781421561431,VIZ Media,"Luffy, his crew and a new ally combine forces to defeat Caesar Clown.",0,"ONE PIECE, VOL. 69",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421561431.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/1421561433?tag=thenewyorktim-20,,,,,,14215614339781421561431
2,0,2,0,0,1612625487,9781612625485,Kodansha Comics,Wall Rosé has been breached by the Titans leading Armin and Hange to double their efforts in discovering how the walls can be rebuilt.,0,"ATTACK ON TITAN, VOL. 9",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612625485.jpg,http://www.amazon.com/Attack-Titan-9-Hajime-Isayama/dp/1612625487?tag=thenewyorktim-20,,,,,,16126254879781612625485
3,0,13,0,0,1612620264,9781612620268,Kodansha Comics,"Mankind has gone into hiding to escape the giant humanoids known as the Titans. In this volume, what happens when a human boy becomes a Titan?",0,"ATTACK ON TITAN, VOL. 3",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620268.jpg,http://www.amazon.com/Attack-Titan-3-Hajime-Isayama/dp/1612620264?tag=thenewyorktim-20,,,,,,16126202649781612620268
4,0,26,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,,16126202489781612620244
5,0,2,0,0,1421558963,9781421558967,VIZ Media,"This volume introduces Pokemon trainers Black, who embarks on a journey of discovery, and White, who hopes to make her trainee a star.",0,"POKEMON BLACK AND WHITE, VOL. 10",Hidenori Kusaka,by Hidenori Kusaka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421558943.jpg,http://www.amazon.com/Pok?tag=thenewyorktim-20,,,,,,142155894797814215589431421558971978142155897414215589639781421558967
6,0,15,0,0,1612620256,9781612620251,Kodansha Comics,"Mankind has gone into hiding to escape the giant humanoids known as the Titans. In this volume, the Titans attack, but one of them goes rogue.",0,"ATTACK ON TITAN, VOL. 2",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620251.jpg,http://www.amazon.com/Attack-Titan-2-Hajime-Isayama/dp/1612620256?tag=thenewyorktim-20,,,,,,16126202569781612620251
7,0,2,0,0,1612620108,9781612620107,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. This volume includes a homage to ""The Tale of the Bamboo Cutter,"" a Japanese folk tale.",0,"SAILOR MOON SHORT STORIES, VOL. 2",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620107.jpg,http://www.amazon.com/Sailor-Moon-Short-Stories-2/dp/1612620108?tag=thenewyorktim-20,,,,,,16126201089781612620107
8,0,1,0,0,1421553740,9781421553740,VIZ Media,This series is about a female shaman and an incubus who preys on women.,0,"DEMON LOVE SPELL, VOL. 5",Mayu Shinjo,by Mayu Shinjo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421553740.jpg,http://www.amazon.com/Demon-Love-Spell-Vol-5/dp/1421553740?tag=thenewyorktim-20,,,,,,14215537409781421553740
9,0,4,0,0,0759529736,9780759529731,Yen Press,Max and the Flock travel to Antarctica to help a group of environmental scientists studying the affects of global warming.,0,"MAXIMUM RIDE: THE MANGA, VOL. 7",James Patterson and NaRae Lee,by James Patterson and NaRae Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529731.jpg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/0759529736?tag=thenewyorktim-20,,,,,,07595297369780759529731
10,0,5,0,0,1421558858,9781421558851,VIZ Media,"In this latest volume, Naruto battles Tobi, who has brought the demonic Gedo statue to life.",0,"NARUTO, VOL. 63",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421558851.jpg,http://www.amazon.com/Naruto-Vol-63-World-Dreams/dp/1421558858?tag=thenewyorktim-20,,,,,,14215588589781421558851
