Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,1,3,0,0,1421533049,9781421533049,VIZ Media,"Naruto’s friends are threatened, the mysteries of Pain deepen and Naruto must fight to protect his village.",9.99,NARUTO 46,Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421533049.jpg,http://www.amazon.com/Naruto-Vol-46-Returns/dp/1421533049?tag=thenewyorktim-20,,,,,,14215330499781421533049
2,2,2,0,0,142152354X,9781421523545,VIZ Media,Tsukune Aono’s new school is filled with vampires and werewolves. How is a human teenager to survive?,9.99,"ROSARIO   VAMPIRE, VOL. 9",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421523545.jpg,http://www.amazon.com/Rosario-Vampire-Vol-Akihisa-Ikeda/dp/142152354X?tag=thenewyorktim-20,,,,,,
3,0,1,0,0,1421530066,9781421530062,VIZ Media,"Yugi, the king of games, must face off against Yako Tenma, the protege of a Maxmilion Pegasus, who Yugi had previously vanquished.",9.99,"YU-GI-OH! R, VOL. 1",Kazuki Takahashi and Akira Ito,by Kazuki Takahashi and Akira Ito,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421530062.jpg,http://www.amazon.com/Yu-Gi-Oh-R-Vol-Akira-Ito/dp/1421530066?tag=thenewyorktim-20,,,,,,
4,3,2,0,0,1427816255,9781427816252,TOKYOPOP,"Karin, a vampire who every month bleeds profusely from her nose, is kidnapped by a gang of vampires who want to use her blood for their own survival.",10.99,"CHIBI VAMPIRE, VOL. 14",Yuna Kagesaki,by Yuna Kagesaki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781427816252.jpg,http://www.amazon.com/Chibi-Vampire-Vol-Yuna-Kagesaki/dp/1427816255?tag=thenewyorktim-20,,,,,,
5,5,2,0,0,0061340839,9780061340833,TOKYOPOP,"The romance between Raven, a goth girl, and Alexander, a vampire, continues to be plagued by Alexander’s cousin, Claude, who is half-human and half-vampire.",9.99,"VAMPIRE KISSES VOL. 3, BLOOD RELATIVES","Ellen Schreiber, Elisa Kwon and  Rem","by Ellen Schreiber, Elisa Kwon and  Rem",,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780061340833.jpg,http://www.amazon.com/Blood-Relatives-Vampire-Kisses-Book/dp/0061340839?tag=thenewyorktim-20,,,,,,
6,4,5,0,0,1421530341,9781421530345,VIZ Media,Two brothers harmed in a ritual that was half magic/half science seek the legendary Philosopher’s Stone to make things right. But others seek the weapon of alchemy for their own nefarious means.,9.99,"FULLMETAL ALCHEMIST, VOL. 20",Hiromu Arakawa,by Hiromu Arakawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421530345.jpg,http://www.amazon.com/Fullmetal-Alchemist-Vol-Hiromu-Arakawa/dp/1421530341?tag=thenewyorktim-20,,,,,,
7,6,2,0,0,1421527804,9781421527802,VIZ Media,"Kyoko Mogami followed her true love to Tokyo, but when stardom hit, she was sent packing. Now her goal is to show that two can play the show business game.",9.99,"SKIP BEAT!, VOL. 19",Yoshiki Nakamura,by Yoshiki Nakamura,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421527802.jpg,http://www.amazon.com/Skip-Beat-Vol-Yoshiki-Nakamura/dp/1421527804?tag=thenewyorktim-20,,,,,,
8,0,1,0,0,1421529181,9781421529189,VIZ Media,"Alita is a cyborg with a big heart and a mysterious past. In this adventure, she tries to save the brain of her friend, Lou, from technological enslavement.",9.99,"BATTLE ANGEL ALITA: LAST ORDER, VOL. 12",Yukito Kishiro,by Yukito Kishiro,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421529189.jpg,http://www.amazon.com/Battle-Angel-Alita-Last-Order/dp/1421529181?tag=thenewyorktim-20,,,,,,
9,0,6,0,0,1421523868,9781421523866,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,7.95,"BLEACH, VOL. 28",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421523866.jpg,http://www.amazon.com/Bleach-Vol-28-Tite-Kubo/dp/1421523868?tag=thenewyorktim-20,,,,,,
10,7,2,0,0,1421524309,9781421524306,VIZ Media,"Monkey D. Luffy, who has the power to stretch like rubber, searches with a motley crew of would-be pirates for a legendary treasure called ""One Piece.""",7.95,"ONE PIECE: HOPE, VOL. 22",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421524306.jpg,http://www.amazon.com/One-Piece-Vol-22-Hope/dp/1421524309?tag=thenewyorktim-20,,,,,,
